Ms,maxfield,t
-2496.0,-0.502443181797679,5492.0
-2500.0,-0.43968118317860083,5493.0
-2500.0,-0.37690182669940764,5494.0
-2500.0,-0.31410759078131356,5495.0
-2492.0,-0.25130095443337386,5496.0
-2494.0,-0.18848439715404922,5497.0
-2498.0,-0.12566039883353297,5498.0
-2498.0,-0.06283143965563583,5499.0
-2498.0,-1.4695761589768237e-14,5500.0
-2496.0,0.06283143965560643,5501.0
-2500.0,0.12566039883350355,5502.0
-2496.0,0.18848439715409088,5503.0
-2496.0,0.2513009544333445,5504.0
-2498.0,0.31410759078128425,5505.0
-2498.0,0.3769018266993073,5506.0
-2498.0,0.43968118317864247,5507.0
-2500.0,0.5024431817976496,5508.0
-2500.0,0.5651853448202309,5509.0
-2498.0,0.6279051952930801,5510.0
-2496.0,0.690600257144036,5511.0
-2498.0,0.7532680552793367,5512.0
-2498.0,0.8159061156815456,5513.0
-2498.0,0.8785119655074334,5514.0
-2498.0,0.9410831331851055,5515.0
-2496.0,1.0036171485121428,5516.0
-2500.0,1.0661115427526244,5517.0
-2490.0,1.1285638487348029,5518.0
-2496.0,1.1909716009486444,5519.0
-2500.0,1.2533323356430206,5520.0
-2498.0,1.3156435909228348,5521.0
-2496.0,1.3779029068464217,5522.0
-2486.0,1.4401078255224533,5523.0
-2498.0,1.5022558912075334,5524.0
-2494.0,1.5643446504023029,5525.0
-2500.0,1.6263716519488614,5526.0
-2494.0,1.6883344471273252,5527.0
-2498.0,1.7502305897527082,5528.0
-2492.0,1.8120576362713525,5529.0
-2486.0,1.8738131458572562,5530.0
-2498.0,1.9354946805085738,5531.0
-2484.0,1.9970998051440725,5532.0
-2492.0,2.058626087698777,5533.0
-2486.0,2.120071099220541,5534.0
-2480.0,2.1814324139653816,5535.0
-2494.0,2.2427076094937988,5536.0
-2482.0,2.3038942667659237,5537.0
-2490.0,2.364989970237226,5538.0
-2482.0,2.4259923079540844,5539.0
-2470.0,2.48689887164852,5540.0
-2478.0,2.5477072568338244,5541.0
-2482.0,2.608415062898934,5542.0
-2468.0,2.6690198932037505,5543.0
-2466.0,2.7295193551732093,5544.0
-2464.0,2.78991106039228,5545.0
-2472.0,2.850192624699779,5546.0
-2468.0,2.9103616682826985,5547.0
-2456.0,2.9704158157702913,5548.0
-2450.0,3.030352696327712,5549.0
-2430.0,3.090169943749477,5550.0
-2452.0,3.149865196553081,5551.0
-2438.0,3.209436098072023,5552.0
-2436.0,3.268880296549383,5553.0
-2438.0,3.3281954452298548,5554.0
-2396.0,3.3873792024529314,5555.0
-2432.0,3.4464292317451513,5556.0
-2442.0,3.505343201912534,5557.0
-2422.0,3.5641187871324806,5558.0
-2420.0,3.6227536670454596,5559.0
-2396.0,3.681245526846812,5560.0
-2360.0,3.739592057378,5561.0
-2378.0,3.7977909552179705,5562.0
-2314.0,3.855839922773954,5563.0
-2364.0,3.9137366683720423,5564.0
-2328.0,3.9714789063477878,5565.0
-2330.0,4.029064357136637,5566.0
-2304.0,4.086490747363465,5567.0
-2292.0,4.143755809932845,5568.0
-2238.0,4.2008572841180305,5569.0
-2234.0,4.257792915650723,5570.0
-2222.0,4.31456045680955,5571.0
-2208.0,4.371157666509318,5572.0
-2230.0,4.427582310388969,5573.0
-2186.0,4.483832160900305,5574.0
-2154.0,4.539904997395478,5575.0
-2160.0,4.595798606214854,5576.0
-2174.0,4.651510780774524,5577.0
-2166.0,4.707039321653294,5578.0
-2120.0,4.762382036679388,5579.0
-2118.0,4.817536741017177,5580.0
-2074.0,4.872501257253313,5581.0
-2082.0,4.927273415482871,5582.0
-2086.0,4.981851053394891,5583.0
-2060.0,5.036232016357619,5584.0
-2068.0,5.090414157503751,5585.0
-2036.0,5.144395337815007,5586.0
-2014.0,5.198173426207065,5587.0
-2008.0,5.251746299612954,5588.0
-2010.0,5.305111843067364,5589.0
-2014.0,5.358267949789957,5590.0
-1982.0,5.411212521268716,5591.0
-1948.0,5.463943467342674,5592.0
-1978.0,5.516458706284313,5593.0
-1926.0,5.568756164881857,5594.0
-1930.0,5.620833778521311,5595.0
-1916.0,5.672689491267536,5596.0
-1936.0,5.724321255945907,5597.0
-1874.0,5.7757270342226406,5598.0
-1908.0,5.826904796685751,5599.0
-1886.0,5.877852522924748,5600.0
-1846.0,5.9285682016105765,5601.0
-1844.0,5.9790498305752,5602.0
-1858.0,6.029295416890226,5603.0
-1852.0,6.0793029769460585,5604.0
-1834.0,6.129070536529737,5605.0
-1812.0,6.178596130903341,5606.0
-1826.0,6.227877804881093,5607.0
-1804.0,6.276913612906997,5608.0
-1796.0,6.3257016191312605,5609.0
-1760.0,6.374239897486883,5610.0
-1718.0,6.4225265317658,5611.0
-1792.0,6.470559615694423,5612.0
-1762.0,6.5183372530087915,5613.0
-1722.0,6.565857557529592,5614.0
-1730.0,6.613118653236464,5615.0
-1770.0,6.660118674342485,5616.0
-1752.0,6.706855765367193,5617.0
-1716.0,6.7533280812102605,5618.0
-1704.0,6.7995337872241794,5619.0
-1728.0,6.8454710592868455,5620.0
-1702.0,6.891138083873466,5621.0
-1676.0,6.936533058128054,5622.0
-1676.0,6.981654189934753,5623.0
-1636.0,7.026499697988491,5624.0
-1706.0,7.071067811865445,5625.0
-1648.0,7.115356772092846,5626.0
-1652.0,7.159364830218326,5627.0
-1698.0,7.203090248879056,5628.0
-1654.0,7.246531301870476,5629.0
-1614.0,7.289686274214098,5630.0
-1624.0,7.332553462225604,5631.0
-1608.0,7.375131173581716,5632.0
-1632.0,7.417417727387391,5633.0
-1622.0,7.459411454241794,5634.0
-1598.0,7.50111069630459,5635.0
-1558.0,7.542513807361005,5636.0
-1608.0,7.583619152887207,5637.0
-1582.0,7.624425110114488,5638.0
-1606.0,7.664930068093482,5639.0
-1592.0,7.705132427757851,5640.0
-1574.0,7.745030601987317,5641.0
-1584.0,7.784623015670233,5642.0
-1576.0,7.8239081057659,5643.0
-1538.0,7.862884321366184,5644.0
-1556.0,7.901550123756874,5645.0
-1508.0,7.939903986478343,5646.0
-1512.0,7.977944395385719,5647.0
-1542.0,8.015669848708793,5648.0
-1538.0,8.053078857111181,5649.0
-1524.0,8.090169943749455,5650.0
-1522.0,8.126941644330937,5651.0
-1488.0,8.163392507171856,5652.0
-1514.0,8.199521093254518,5653.0
-1510.0,8.235325976284248,5654.0
-1518.0,8.270805742745608,5655.0
-1510.0,8.305958991958134,5656.0
-1470.0,8.340784336131698,5657.0
-1466.0,8.37528040042142,5658.0
-1522.0,8.409445822981674,5659.0
-1480.0,8.443279255020151,5660.0
-1468.0,8.476779360850811,5661.0
-1482.0,8.509944817946915,5662.0
-1488.0,8.542774316992928,5663.0
-1424.0,8.575266561936514,5664.0
-1482.0,8.607420270039407,5665.0
-1462.0,8.63923417192834,5666.0
-1478.0,8.670707011644904,5667.0
-1464.0,8.70183754669524,5668.0
-1450.0,8.732624548099201,5669.0
-1462.0,8.763066800438617,5670.0
-1430.0,8.79316310190556,5671.0
-1426.0,8.822912264349544,5672.0
-1462.0,8.852313113324545,5673.0
-1420.0,8.88136448813542,5674.0
-1448.0,8.910065241883668,5675.0
-1394.0,8.93841424151264,5676.0
-1402.0,8.966410367852376,5677.0
-1434.0,8.994052515663679,5678.0
-1430.0,9.021339593682011,5679.0
-1408.0,9.048270524660193,5680.0
-1406.0,9.074844245411178,5681.0
-1420.0,9.10105970684995,5682.0
-1374.0,9.126915874035005,5683.0
-1338.0,9.152411726209166,5684.0
-1402.0,9.177546256839815,5685.0
-1398.0,9.202318473658691,5686.0
-1348.0,9.226727398701149,5687.0
-1416.0,9.250772068344567,5688.0
-1388.0,9.27445153334661,5689.0
-1390.0,9.297764858882523,5690.0
-1390.0,9.320711124582104,5691.0
-1400.0,9.343289424566127,5692.0
-1374.0,9.365498867481914,5693.0
-1390.0,9.387338576538744,5694.0
-1360.0,9.408807689542245,5695.0
-1346.0,9.429905358928645,5696.0
-1386.0,9.450630751798036,5697.0
-1366.0,9.47098304994744,5698.0
-1398.0,9.490961449902931,5699.0
-1372.0,9.510565162951531,5700.0
-1392.0,9.529793415172193,5701.0
-1360.0,9.548645447466424,5702.0
-1346.0,9.567120515588286,5703.0
-1360.0,9.58521789017375,5704.0
-1322.0,9.60293685676943,5705.0
-1360.0,9.620276715860868,5706.0
-1360.0,9.637236782900075,5707.0
-1392.0,9.653816388332727,5708.0
-1348.0,9.670014877624347,5709.0
-1378.0,9.685831611286314,5710.0
-1328.0,9.701265964901053,5711.0
-1336.0,9.716317329146724,5712.0
-1354.0,9.730985109821258,5713.0
-1354.0,9.74526872786577,5714.0
-1332.0,9.759167619387481,5715.0
-1346.0,9.772681235681933,5716.0
-1360.0,9.785809043254712,5717.0
-1332.0,9.798550523842465,5718.0
-1332.0,9.810905174433344,5719.0
-1322.0,9.822872507286883,5720.0
-1324.0,9.834452049953299,5721.0
-1334.0,9.845643345292048,5722.0
-1322.0,9.856445951489981,5723.0
-1342.0,9.866859442078674,5724.0
-1348.0,9.876883405951377,5725.0
-1296.0,9.886517447379132,5726.0
-1332.0,9.895761186026508,5727.0
-1342.0,9.904614256966505,5728.0
-1372.0,9.913076310695063,5729.0
-1350.0,9.921147013144779,5730.0
-1320.0,9.928826045698134,5731.0
