a_frac,b_frac,c_frac,time
0.0744,0.3968,0.5288,56.069999999997414
0.0744,0.3972,0.5284,56.07999999999741
0.0744,0.3988,0.5268,56.08999999999741
0.0748,0.4016,0.5236,56.09999999999741
0.0748,0.4028,0.5224,56.109999999997406
0.0748,0.404,0.5212,56.119999999997404
0.0748,0.4068,0.5184,56.1299999999974
0.0748,0.408,0.5172,56.1399999999974
0.0748,0.4088,0.5164,56.1499999999974
0.0748,0.4092,0.516,56.159999999997396
0.0748,0.4096,0.5156,56.169999999997394
0.0748,0.4116,0.5136,56.17999999999739
0.0748,0.4124,0.5128,56.18999999999739
0.0748,0.4144,0.5108,56.19999999999739
0.0752,0.4156,0.5092,56.209999999997386
0.0748,0.4176,0.5076,56.219999999997384
0.0748,0.4176,0.5076,56.22999999999738
0.0744,0.4188,0.5068,56.23999999999738
0.0744,0.4204,0.5052,56.24999999999738
0.0748,0.4224,0.5028,56.259999999997376
0.0748,0.4228,0.5024,56.269999999997374
0.0744,0.424,0.5016,56.27999999999737
0.0744,0.4248,0.5008,56.28999999999737
0.0744,0.4252,0.5004,56.29999999999737
0.0744,0.4272,0.4984,56.309999999997366
0.0744,0.4276,0.498,56.319999999997364
0.0744,0.4288,0.4968,56.32999999999736
0.0748,0.43,0.4952,56.33999999999736
0.0748,0.4312,0.494,56.34999999999736
0.0752,0.4324,0.4924,56.359999999997356
0.0752,0.4332,0.4916,56.369999999997354
0.0752,0.434,0.4908,56.37999999999735
0.0752,0.4352,0.4896,56.38999999999735
0.0752,0.4364,0.4884,56.39999999999735
0.0752,0.4372,0.4876,56.409999999997346
0.0752,0.4392,0.4856,56.419999999997344
0.0752,0.4396,0.4852,56.42999999999734
0.0752,0.44,0.4848,56.43999999999734
0.0752,0.4412,0.4836,56.44999999999734
0.0752,0.4428,0.482,56.459999999997336
0.0748,0.4432,0.482,56.469999999997334
0.0752,0.4436,0.4812,56.47999999999733
0.0752,0.4444,0.4804,56.48999999999733
0.0756,0.4448,0.4796,56.49999999999733
0.0756,0.448,0.4764,56.509999999997326
0.0756,0.4484,0.476,56.519999999997324
0.0756,0.4504,0.474,56.52999999999732
0.0756,0.452,0.4724,56.53999999999732
0.0756,0.4528,0.4716,56.54999999999732
0.0756,0.454,0.4704,56.559999999997316
0.0756,0.4556,0.4688,56.569999999997314
0.0756,0.4568,0.4676,56.57999999999731
0.0756,0.4576,0.4668,56.58999999999731
0.0756,0.4588,0.4656,56.59999999999731
0.0756,0.4604,0.464,56.60999999999731
0.0756,0.4616,0.4628,56.619999999997304
0.0756,0.4636,0.4608,56.6299999999973
0.0756,0.4648,0.4596,56.6399999999973
0.0756,0.4672,0.4572,56.6499999999973
0.076,0.4676,0.4564,56.6599999999973
0.076,0.4696,0.4544,56.669999999997295
0.0764,0.4704,0.4532,56.67999999999729
0.0764,0.4712,0.4524,56.68999999999729
0.0764,0.4712,0.4524,56.69999999999729
0.0764,0.4724,0.4512,56.70999999999729
0.076,0.4732,0.4508,56.719999999997285
0.076,0.4736,0.4504,56.72999999999728
0.076,0.4764,0.4476,56.73999999999728
0.076,0.4784,0.4456,56.74999999999728
0.076,0.4792,0.4448,56.75999999999728
0.076,0.48,0.444,56.769999999997275
0.076,0.4804,0.4436,56.77999999999727
0.076,0.4824,0.4416,56.78999999999727
0.076,0.4836,0.4404,56.79999999999727
0.076,0.4844,0.4396,56.80999999999727
0.076,0.4852,0.4388,56.819999999997265
0.076,0.4872,0.4368,56.82999999999726
0.076,0.4896,0.4344,56.83999999999726
0.076,0.4916,0.4324,56.84999999999726
0.076,0.4932,0.4308,56.85999999999726
0.076,0.4956,0.4284,56.869999999997255
0.076,0.4984,0.4256,56.87999999999725
0.076,0.4996,0.4244,56.88999999999725
0.076,0.5,0.424,56.89999999999725
0.076,0.5008,0.4232,56.90999999999725
0.076,0.5028,0.4212,56.919999999997245
0.076,0.5028,0.4212,56.92999999999724
0.076,0.5032,0.4208,56.93999999999724
0.076,0.5056,0.4184,56.94999999999724
0.076,0.5064,0.4176,56.95999999999724
0.076,0.5068,0.4172,56.969999999997235
0.076,0.5088,0.4152,56.97999999999723
0.0756,0.5092,0.4152,56.98999999999723
0.0756,0.5108,0.4136,56.99999999999723
0.0756,0.5144,0.41,57.00999999999723
0.0756,0.5176,0.4068,57.019999999997225
0.0756,0.52,0.4044,57.02999999999722
0.0756,0.5216,0.4028,57.03999999999722
0.0756,0.5228,0.4016,57.04999999999722
0.0756,0.5232,0.4012,57.05999999999722
0.0756,0.524,0.4004,57.069999999997215
0.0756,0.526,0.3984,57.07999999999721
0.0756,0.5276,0.3968,57.08999999999721
0.076,0.5276,0.3964,57.09999999999721
0.076,0.5284,0.3956,57.10999999999721
0.076,0.5288,0.3952,57.119999999997205
0.076,0.5296,0.3944,57.1299999999972
0.076,0.532,0.392,57.1399999999972
0.0764,0.5324,0.3912,57.1499999999972
0.0764,0.5356,0.388,57.1599999999972
0.076,0.5368,0.3872,57.169999999997195
0.076,0.5368,0.3872,57.17999999999719
0.0756,0.5376,0.3868,57.18999999999719
0.0756,0.5388,0.3856,57.19999999999719
0.0756,0.5412,0.3832,57.20999999999719
0.0756,0.542,0.3824,57.219999999997185
0.0756,0.5428,0.3816,57.22999999999718
0.0756,0.5436,0.3808,57.23999999999718
0.0756,0.5452,0.3792,57.24999999999718
0.0756,0.5464,0.378,57.25999999999718
0.0756,0.5464,0.378,57.269999999997175
0.0756,0.548,0.3764,57.27999999999717
0.0756,0.5492,0.3752,57.28999999999717
0.0756,0.55,0.3744,57.29999999999717
0.0756,0.5512,0.3732,57.30999999999717
0.0756,0.5516,0.3728,57.319999999997165
0.0752,0.5532,0.3716,57.32999999999716
0.0752,0.5536,0.3712,57.33999999999716
0.0752,0.5548,0.37,57.34999999999716
0.0752,0.556,0.3688,57.35999999999716
0.0748,0.5576,0.3676,57.369999999997155
0.0748,0.558,0.3672,57.37999999999715
0.0748,0.5604,0.3648,57.38999999999715
0.0748,0.5616,0.3636,57.39999999999715
0.0748,0.5636,0.3616,57.40999999999715
0.0744,0.5656,0.36,57.419999999997145
0.0744,0.5668,0.3588,57.42999999999714
0.0744,0.57,0.3556,57.43999999999714
0.0744,0.572,0.3536,57.44999999999714
0.0744,0.5728,0.3528,57.45999999999714
0.0744,0.574,0.3516,57.469999999997135
0.0744,0.5756,0.35,57.47999999999713
0.0744,0.578,0.3476,57.48999999999713
0.0744,0.5788,0.3468,57.49999999999713
0.0744,0.5804,0.3452,57.50999999999713
0.0744,0.5816,0.344,57.519999999997125
0.0744,0.582,0.3436,57.52999999999712
0.0744,0.5832,0.3424,57.53999999999712
0.0744,0.5836,0.342,57.54999999999712
0.0744,0.5844,0.3412,57.55999999999712
0.0748,0.5848,0.3404,57.569999999997115
0.0748,0.5852,0.34,57.57999999999711
0.0748,0.5856,0.3396,57.58999999999711
0.0748,0.5864,0.3388,57.59999999999711
0.0748,0.5884,0.3368,57.60999999999711
0.0748,0.59,0.3352,57.619999999997106
0.0744,0.5904,0.3352,57.6299999999971
0.0744,0.592,0.3336,57.6399999999971
0.0744,0.5928,0.3328,57.6499999999971
0.0744,0.5936,0.332,57.6599999999971
0.0744,0.5944,0.3312,57.669999999997096
0.0744,0.5944,0.3312,57.679999999997094
0.0744,0.5948,0.3308,57.68999999999709
0.0744,0.5964,0.3292,57.69999999999709
0.0744,0.5976,0.328,57.70999999999709
0.0744,0.598,0.3276,57.719999999997086
0.0744,0.5992,0.3264,57.729999999997084
0.0744,0.6008,0.3248,57.73999999999708
0.0744,0.602,0.3236,57.74999999999708
0.0744,0.6032,0.3224,57.75999999999708
0.0744,0.604,0.3216,57.769999999997076
0.0744,0.6052,0.3204,57.779999999997074
0.074,0.6052,0.3208,57.78999999999707
0.074,0.6052,0.3208,57.79999999999707
0.0736,0.6064,0.32,57.80999999999707
0.0736,0.6068,0.3196,57.819999999997066
0.0736,0.608,0.3184,57.829999999997064
0.0732,0.6092,0.3176,57.83999999999706
0.0732,0.61,0.3168,57.84999999999706
0.0728,0.6104,0.3168,57.85999999999706
0.0724,0.6116,0.316,57.869999999997056
0.0724,0.6124,0.3152,57.879999999997054
0.0724,0.6136,0.314,57.88999999999705
0.0724,0.6148,0.3128,57.89999999999705
0.0724,0.6172,0.3104,57.90999999999705
0.0724,0.6188,0.3088,57.919999999997046
0.0724,0.6192,0.3084,57.929999999997044
0.0728,0.6196,0.3076,57.93999999999704
0.0728,0.6204,0.3068,57.94999999999704
0.0728,0.6216,0.3056,57.95999999999704
0.0728,0.6228,0.3044,57.969999999997036
0.0728,0.6228,0.3044,57.979999999997034
0.0728,0.624,0.3032,57.98999999999703
0.072,0.6248,0.3032,57.99999999999703
0.0716,0.6256,0.3028,58.00999999999703
0.0716,0.6272,0.3012,58.019999999997026
0.0716,0.6292,0.2992,58.029999999997024
0.0716,0.6292,0.2992,58.03999999999702
0.0716,0.63,0.2984,58.04999999999702
0.0716,0.6316,0.2968,58.05999999999702
0.0716,0.632,0.2964,58.069999999997016
0.0716,0.6332,0.2952,58.079999999997014
0.072,0.634,0.294,58.08999999999701
0.072,0.634,0.294,58.09999999999701
0.0716,0.6352,0.2932,58.10999999999701
0.072,0.6368,0.2912,58.119999999997006
0.072,0.638,0.29,58.129999999997004
0.072,0.6404,0.2876,58.139999999997
0.072,0.6404,0.2876,58.149999999997
0.072,0.6408,0.2872,58.159999999997
0.072,0.6416,0.2864,58.169999999996996
0.072,0.642,0.286,58.179999999996994
0.072,0.6432,0.2848,58.18999999999699
0.072,0.6444,0.2836,58.19999999999699
0.072,0.6452,0.2828,58.20999999999699
0.072,0.646,0.282,58.219999999996986
0.072,0.6468,0.2812,58.229999999996984
0.072,0.648,0.28,58.23999999999698
0.072,0.6488,0.2792,58.24999999999698
0.072,0.6496,0.2784,58.25999999999698
0.072,0.65,0.278,58.269999999996976
0.072,0.65,0.278,58.279999999996974
0.072,0.65,0.278,58.28999999999697
0.072,0.6508,0.2772,58.29999999999697
0.0716,0.6516,0.2768,58.30999999999697
0.0716,0.652,0.2764,58.319999999996966
0.0712,0.652,0.2768,58.329999999996964
0.0712,0.6528,0.276,58.33999999999696
0.0712,0.654,0.2748,58.34999999999696
0.0712,0.6552,0.2736,58.35999999999696
0.0712,0.656,0.2728,58.369999999996956
0.0712,0.6572,0.2716,58.379999999996954
0.0712,0.658,0.2708,58.38999999999695
0.0712,0.658,0.2708,58.39999999999695
0.0712,0.658,0.2708,58.40999999999695
0.0712,0.6588,0.27,58.419999999996946
0.0712,0.66,0.2688,58.429999999996944
0.0716,0.6608,0.2676,58.43999999999694
0.0716,0.6612,0.2672,58.44999999999694
0.0716,0.6616,0.2668,58.45999999999694
0.0716,0.6624,0.266,58.469999999996936
0.0716,0.6628,0.2656,58.479999999996934
0.0716,0.6636,0.2648,58.48999999999693
0.0716,0.6636,0.2648,58.49999999999693
0.0716,0.6636,0.2648,58.50999999999693
0.0716,0.6636,0.2648,58.51999999999693
0.0716,0.664,0.2644,58.529999999996924
0.0716,0.6644,0.264,58.53999999999692
0.0716,0.6652,0.2632,58.54999999999692
0.0716,0.6656,0.2628,58.55999999999692
0.0716,0.666,0.2624,58.56999999999692
0.0716,0.6672,0.2612,58.579999999996915
0.0716,0.6672,0.2612,58.58999999999691
0.0716,0.668,0.2604,58.59999999999691
0.0716,0.6696,0.2588,58.60999999999691
0.0716,0.6708,0.2576,58.61999999999691
0.0716,0.6716,0.2568,58.629999999996905
0.0716,0.6716,0.2568,58.6399999999969
0.0712,0.6716,0.2572,58.6499999999969
0.0712,0.672,0.2568,58.6599999999969
0.0712,0.6728,0.256,58.6699999999969
0.0712,0.6736,0.2552,58.679999999996895
0.0712,0.6736,0.2552,58.68999999999689
0.0712,0.6744,0.2544,58.69999999999689
0.0712,0.6748,0.254,58.70999999999689
0.0712,0.676,0.2528,58.71999999999689
0.0712,0.6772,0.2516,58.729999999996885
0.0716,0.6768,0.2516,58.73999999999688
0.072,0.6772,0.2508,58.74999999999688
0.072,0.6776,0.2504,58.75999999999688
0.072,0.6784,0.2496,58.76999999999688
0.0716,0.6788,0.2496,58.779999999996875
0.0716,0.6792,0.2492,58.78999999999687
0.0716,0.6792,0.2492,58.79999999999687
0.0716,0.68,0.2484,58.80999999999687
0.0716,0.6804,0.248,58.81999999999687
0.0716,0.6816,0.2468,58.829999999996865
0.0716,0.682,0.2464,58.83999999999686
0.0716,0.6824,0.246,58.84999999999686
0.0716,0.6828,0.2456,58.85999999999686
0.0712,0.6836,0.2452,58.86999999999686
0.0716,0.6836,0.2448,58.879999999996855
0.0716,0.684,0.2444,58.88999999999685
0.0716,0.684,0.2444,58.89999999999685
0.0716,0.684,0.2444,58.90999999999685
0.0716,0.684,0.2444,58.91999999999685
0.0716,0.6844,0.244,58.929999999996845
0.072,0.6852,0.2428,58.93999999999684
0.072,0.6856,0.2424,58.94999999999684
0.072,0.6856,0.2424,58.95999999999684
0.072,0.6864,0.2416,58.96999999999684
0.072,0.6868,0.2412,58.979999999996835
0.072,0.6872,0.2408,58.98999999999683
0.072,0.6876,0.2404,58.99999999999683
0.072,0.688,0.24,59.00999999999683
0.0716,0.6888,0.2396,59.01999999999683
0.0716,0.6896,0.2388,59.029999999996825
0.0716,0.6904,0.238,59.03999999999682
0.0712,0.6908,0.238,59.04999999999682
0.0712,0.6912,0.2376,59.05999999999682
0.0712,0.6912,0.2376,59.06999999999682
0.0708,0.692,0.2372,59.079999999996815
0.0708,0.6928,0.2364,59.08999999999681
0.0708,0.6932,0.236,59.09999999999681
0.0708,0.694,0.2352,59.10999999999681
0.0708,0.694,0.2352,59.11999999999681
0.0708,0.6948,0.2344,59.129999999996805
0.0708,0.6948,0.2344,59.1399999999968
0.0708,0.6952,0.234,59.1499999999968
0.0712,0.6952,0.2336,59.1599999999968
0.0712,0.6956,0.2332,59.1699999999968
0.0712,0.6968,0.232,59.179999999996795
0.0712,0.6968,0.232,59.18999999999679
0.0712,0.6976,0.2312,59.19999999999679
0.0712,0.698,0.2308,59.20999999999679
0.0716,0.698,0.2304,59.21999999999679
0.0716,0.698,0.2304,59.229999999996785
0.0716,0.698,0.2304,59.23999999999678
0.0716,0.6984,0.23,59.24999999999678
0.0716,0.6984,0.23,59.25999999999678
0.0716,0.6992,0.2292,59.26999999999678
0.0716,0.6992,0.2292,59.279999999996775
0.0716,0.6996,0.2288,59.28999999999677
0.072,0.7,0.228,59.29999999999677
0.072,0.7004,0.2276,59.30999999999677
0.072,0.7016,0.2264,59.31999999999677
0.0724,0.7012,0.2264,59.329999999996765
0.0724,0.7012,0.2264,59.33999999999676
0.0724,0.7016,0.226,59.34999999999676
0.0724,0.7016,0.226,59.35999999999676
0.0724,0.7024,0.2252,59.36999999999676
0.0724,0.7032,0.2244,59.379999999996755
0.0724,0.7032,0.2244,59.38999999999675
0.0724,0.7032,0.2244,59.39999999999675
0.0724,0.704,0.2236,59.40999999999675
0.0724,0.7048,0.2228,59.41999999999675
0.072,0.706,0.222,59.429999999996745
0.072,0.706,0.222,59.43999999999674
0.072,0.706,0.222,59.44999999999674
0.072,0.7068,0.2212,59.45999999999674
0.072,0.7072,0.2208,59.46999999999674
0.072,0.7076,0.2204,59.479999999996735
0.0724,0.7072,0.2204,59.48999999999673
0.0724,0.7076,0.22,59.49999999999673
0.0724,0.7084,0.2192,59.50999999999673
0.0724,0.7088,0.2188,59.51999999999673
0.0724,0.7088,0.2188,59.529999999996726
0.0728,0.7088,0.2184,59.53999999999672
0.0728,0.7092,0.218,59.54999999999672
0.0732,0.7092,0.2176,59.55999999999672
0.0728,0.7096,0.2176,59.56999999999672
0.0728,0.71,0.2172,59.579999999996716
0.0728,0.7104,0.2168,59.589999999996714
0.0728,0.7108,0.2164,59.59999999999671
0.0724,0.7112,0.2164,59.60999999999671
0.0724,0.7112,0.2164,59.61999999999671
0.0724,0.7112,0.2164,59.629999999996706
0.0724,0.712,0.2156,59.639999999996704
0.0724,0.7128,0.2148,59.6499999999967
0.0724,0.7136,0.214,59.6599999999967
0.0724,0.7144,0.2132,59.6699999999967
0.0724,0.7144,0.2132,59.679999999996696
0.0724,0.7148,0.2128,59.689999999996694
0.072,0.7148,0.2132,59.69999999999669
0.072,0.7148,0.2132,59.70999999999669
0.072,0.7148,0.2132,59.71999999999669
0.072,0.7152,0.2128,59.729999999996686
0.072,0.716,0.212,59.739999999996684
0.072,0.716,0.212,59.74999999999668
0.072,0.7168,0.2112,59.75999999999668
0.072,0.7176,0.2104,59.76999999999668
0.072,0.7184,0.2096,59.779999999996676
0.0716,0.7188,0.2096,59.789999999996674
0.0716,0.7188,0.2096,59.79999999999667
0.0716,0.7188,0.2096,59.80999999999667
0.0716,0.7196,0.2088,59.81999999999667
0.0716,0.72,0.2084,59.829999999996666
0.0716,0.7204,0.208,59.839999999996664
0.0716,0.7204,0.208,59.84999999999666
0.0716,0.7204,0.208,59.85999999999666
0.0716,0.7212,0.2072,59.86999999999666
0.0716,0.7212,0.2072,59.879999999996656
0.0716,0.7216,0.2068,59.889999999996654
0.0716,0.722,0.2064,59.89999999999665
0.0716,0.7228,0.2056,59.90999999999665
0.0716,0.724,0.2044,59.91999999999665
0.0716,0.7252,0.2032,59.929999999996646
0.0716,0.7256,0.2028,59.939999999996644
0.0716,0.7256,0.2028,59.94999999999664
0.0712,0.7256,0.2032,59.95999999999664
0.0712,0.7264,0.2024,59.96999999999664
0.0712,0.7268,0.202,59.979999999996636
0.0712,0.7272,0.2016,59.989999999996634
0.0712,0.7272,0.2016,59.99999999999663
0.0712,0.7272,0.2016,60.00999999999663
0.0712,0.7276,0.2012,60.01999999999663
0.0712,0.7276,0.2012,60.029999999996626
0.0712,0.7276,0.2012,60.039999999996624
0.0708,0.728,0.2012,60.04999999999662
0.0704,0.7284,0.2012,60.05999999999662
0.0704,0.7292,0.2004,60.06999999999662
0.0708,0.7292,0.2,60.079999999996616
0.0708,0.7296,0.1996,60.089999999996614
0.0708,0.73,0.1992,60.09999999999661
0.0708,0.7308,0.1984,60.10999999999661
0.0708,0.7312,0.198,60.11999999999661
0.0708,0.732,0.1972,60.129999999996606
0.0708,0.732,0.1972,60.139999999996604
0.0708,0.732,0.1972,60.1499999999966
0.0708,0.732,0.1972,60.1599999999966
0.0708,0.732,0.1972,60.1699999999966
0.0708,0.7324,0.1968,60.179999999996596
0.0708,0.7332,0.196,60.189999999996594
0.0708,0.7332,0.196,60.19999999999659
0.0708,0.7332,0.196,60.20999999999659
0.0704,0.7332,0.1964,60.21999999999659
0.0704,0.734,0.1956,60.229999999996586
0.0704,0.734,0.1956,60.239999999996584
0.0704,0.7336,0.196,60.24999999999658
0.0704,0.7336,0.196,60.25999999999658
0.0704,0.7344,0.1952,60.26999999999658
0.0704,0.7348,0.1948,60.279999999996576
0.0704,0.7352,0.1944,60.289999999996574
0.0704,0.7356,0.194,60.29999999999657
0.0704,0.7364,0.1932,60.30999999999657
0.0704,0.7368,0.1928,60.31999999999657
0.0704,0.7368,0.1928,60.329999999996566
0.0704,0.7372,0.1924,60.339999999996564
0.0704,0.7376,0.192,60.34999999999656
0.0704,0.7392,0.1904,60.35999999999656
0.0704,0.7392,0.1904,60.36999999999656
0.0704,0.7392,0.1904,60.379999999996556
0.0704,0.7392,0.1904,60.389999999996554
0.0704,0.7396,0.19,60.39999999999655
0.0704,0.7396,0.19,60.40999999999655
0.0704,0.74,0.1896,60.41999999999655
0.0704,0.7404,0.1892,60.42999999999655
0.0704,0.7404,0.1892,60.439999999996544
0.0704,0.7404,0.1892,60.44999999999654
0.0704,0.7408,0.1888,60.45999999999654
0.0704,0.7412,0.1884,60.46999999999654
0.0704,0.7412,0.1884,60.47999999999654
0.0704,0.7412,0.1884,60.489999999996535
0.0704,0.742,0.1876,60.49999999999653
0.07,0.742,0.188,60.50999999999653
0.07,0.7428,0.1872,60.51999999999653
0.07,0.7428,0.1872,60.52999999999653
0.07,0.7432,0.1868,60.539999999996525
0.07,0.7448,0.1852,60.54999999999652
0.07,0.7452,0.1848,60.55999999999652
0.07,0.7456,0.1844,60.56999999999652
0.07,0.746,0.184,60.57999999999652
0.07,0.7464,0.1836,60.589999999996515
0.07,0.7464,0.1836,60.59999999999651
0.07,0.7464,0.1836,60.60999999999651
0.07,0.7468,0.1832,60.61999999999651
0.07,0.7472,0.1828,60.62999999999651
0.0704,0.7476,0.182,60.639999999996505
0.0704,0.7476,0.182,60.6499999999965
0.0704,0.7488,0.1808,60.6599999999965
0.0704,0.7488,0.1808,60.6699999999965
0.0704,0.7488,0.1808,60.6799999999965
0.0704,0.7492,0.1804,60.689999999996495
0.0704,0.7492,0.1804,60.69999999999649
0.07,0.7492,0.1808,60.70999999999649
0.07,0.7492,0.1808,60.71999999999649
0.07,0.7496,0.1804,60.72999999999649
0.07,0.75,0.18,60.739999999996485
0.07,0.75,0.18,60.74999999999648
0.0696,0.7508,0.1796,60.75999999999648
0.0696,0.7508,0.1796,60.76999999999648
0.0696,0.7512,0.1792,60.77999999999648
0.0696,0.7512,0.1792,60.789999999996475
0.0692,0.752,0.1788,60.79999999999647
0.0692,0.7524,0.1784,60.80999999999647
0.0688,0.7524,0.1788,60.81999999999647
0.0688,0.7536,0.1776,60.82999999999647
0.0688,0.754,0.1772,60.839999999996465
0.0688,0.7544,0.1768,60.84999999999646
0.0688,0.7544,0.1768,60.85999999999646
0.0688,0.7552,0.176,60.86999999999646
0.0692,0.7548,0.176,60.87999999999646
0.0692,0.7556,0.1752,60.889999999996455
0.0692,0.7556,0.1752,60.89999999999645
0.0692,0.7556,0.1752,60.90999999999645
0.0696,0.7556,0.1748,60.91999999999645
0.0696,0.7556,0.1748,60.92999999999645
0.0696,0.7564,0.174,60.939999999996445
0.0696,0.7568,0.1736,60.94999999999644
0.0696,0.7568,0.1736,60.95999999999644
0.0696,0.7572,0.1732,60.96999999999644
0.0696,0.7572,0.1732,60.97999999999644
0.0692,0.758,0.1728,60.989999999996435
0.0692,0.7584,0.1724,60.99999999999643
0.0692,0.7584,0.1724,61.00999999999643
0.0692,0.7584,0.1724,61.01999999999643
0.0692,0.7584,0.1724,61.02999999999643
0.0692,0.7596,0.1712,61.039999999996425
0.0692,0.7596,0.1712,61.04999999999642
0.0692,0.7596,0.1712,61.05999999999642
0.0692,0.7596,0.1712,61.06999999999642
0.0688,0.7596,0.1716,61.07999999999642
0.0688,0.7604,0.1708,61.089999999996415
0.0688,0.7616,0.1696,61.09999999999641
0.0688,0.7624,0.1688,61.10999999999641
0.0688,0.7624,0.1688,61.11999999999641
0.0688,0.7628,0.1684,61.12999999999641
0.0688,0.7628,0.1684,61.139999999996405
0.0688,0.7632,0.168,61.1499999999964
0.0684,0.7644,0.1672,61.1599999999964
0.0684,0.7644,0.1672,61.1699999999964
0.0684,0.7664,0.1652,61.1799999999964
0.0684,0.7668,0.1648,61.189999999996395
0.0684,0.7668,0.1648,61.19999999999639
0.0684,0.7668,0.1648,61.20999999999639
0.0684,0.7672,0.1644,61.21999999999639
0.0684,0.7684,0.1632,61.22999999999639
0.0684,0.7684,0.1632,61.239999999996385
0.0684,0.7684,0.1632,61.24999999999638
0.0684,0.7688,0.1628,61.25999999999638
0.0684,0.7688,0.1628,61.26999999999638
0.0684,0.7688,0.1628,61.27999999999638
0.0684,0.7688,0.1628,61.289999999996375
0.0684,0.7688,0.1628,61.29999999999637
0.0684,0.7688,0.1628,61.30999999999637
0.0684,0.7688,0.1628,61.31999999999637
0.0684,0.7692,0.1624,61.32999999999637
0.0684,0.7696,0.162,61.339999999996365
0.0684,0.7696,0.162,61.34999999999636
0.068,0.77,0.162,61.35999999999636
0.068,0.7704,0.1616,61.36999999999636
0.068,0.7704,0.1616,61.37999999999636
0.068,0.7704,0.1616,61.389999999996355
0.068,0.7708,0.1612,61.39999999999635
0.068,0.7716,0.1604,61.40999999999635
0.068,0.7716,0.1604,61.41999999999635
0.068,0.7716,0.1604,61.42999999999635
0.0676,0.7716,0.1608,61.439999999996346
0.0676,0.772,0.1604,61.44999999999634
0.0676,0.7724,0.16,61.45999999999634
0.0676,0.7724,0.16,61.46999999999634
0.0676,0.7728,0.1596,61.47999999999634
0.0676,0.7728,0.1596,61.489999999996336
0.0676,0.7728,0.1596,61.499999999996334
0.0676,0.7728,0.1596,61.50999999999633
